id,screen_name,name,location,description,created_at,friends,followers,statuses,favorites
16021618,siweiluozi,Joshua Rosenzweig,Hong Kong,"Independent researcher, translator, focused on human rights, criminal justice, and politics writ large in China. These days, I tend to come and go.",Thu Aug 28 02:48:43 +0000 2008,528,4619,12154,346
365202910,BobBalaban,Bob Balaban,,acts/directs/produces/writes/sleeps/eats,Wed Aug 31 01:16:47 +0000 2011,496,10372,2536,35
14749044,JohnTesh,John Tesh,"Los Angeles, California","National Radio Host. (200+ affiliates) John Tesh Radio Show. Emmy winning composer. N.Y. Times Bestselling Author. 
For some IFYL, go to http://t.co/nEWLdsYYxa",Mon May 12 20:10:23 +0000 2008,8019,29661,3868,117
17074440,GStephanopoulos,GeorgeStephanopoulos,"New York, NY","@GMA Anchor, @ThisWeekABC Anchor and Chief Anchor of @ABC",Thu Oct 30 21:00:45 +0000 2008,724,2046882,5572,26
174740894,mdichristina,Mariette DiChristina,New York,"Editor in Chief and Senior VP, @sciam. All opinions expressed are my own. RTs are not endorsements.",Wed Aug 04 18:15:59 +0000 2010,1327,16592,18309,4
76256268,mrjaymanuel,Jay Manuel,New York,Seeker of True Beauty inside & out! ANTM Creative Director (cycles 1-18) & SyFy fanatic. No one can be told what the Matrix is. You have to see it for yourself.,Tue Sep 22 05:07:50 +0000 2009,423,1125375,5681,1
32939851,PamelaDAnderson,Pamela Anderson,,Activist... Instagram: pamelaanderson,Sat Apr 18 16:54:04 +0000 2009,2147,1060383,4983,586
46306646,jadapsmith,Jada Pinkett Smith,,,Thu Jun 11 03:45:35 +0000 2009,167,717235,843,13
33039483,JaredCohen,Jared Cohen,"New York, NY","Director of Google Ideas & Adjunct Senior Fellow at CFR. Author of the books Children of Jihad, One Hundred Days of Silence, & forthcoming The New Digital Age",Sat Apr 18 22:48:28 +0000 2009,135,290543,3902,7
1525999651,MissKellyO,Team Kelly Osbourne,,,Mon Jun 17 21:50:17 +0000 2013,10,1063,0,1
50055701,MittRomney,Mitt Romney,Massachusetts,Former Governor of Massachusetts,Tue Jun 23 18:24:04 +0000 2009,292,1622722,1444,0
54682125,BillCosby,Bill Cosby,BillCosby.com/Concerts,"My first TV concert special in 30 years, Far From Finished debuted on @ComedyCentral on Nov 23rd. Buy the DVD today: http://t.co/h97cujzj7A #FarFromFinished",Tue Jul 07 21:24:43 +0000 2009,6,4057695,2142,0
33273859,BOBSLEDR,Nick Cunningham,"Monterey, Boise, Lake Placid","2010-2014 Winter Olympian; Team USA Bobsled; WCAP, US Army Soldier; Boise State University; Inspirational Speaker",Sun Apr 19 18:36:33 +0000 2009,1996,6546,3318,3184
214791922,AdrianaLima,Adriana Lima,"NYC, Miami, Bahia",http://t.co/ek49S0n65D,Fri Nov 12 07:07:13 +0000 2010,114,1854064,2131,107
104249727,joejonas,jøe jønas,,"Hello this be joe. 

Snapchat:  JoseAdam 
Instagram:  JoeJonas 
PHHHOTO: JoeJonas",Tue Jan 12 19:29:00 +0000 2010,870,7579718,7196,335
39079604,kyrasedgwick,kyra sedgwick,"NY,NY","mother, wife, daughter, sister, friend , actor..bowler!",Sun May 10 17:22:29 +0000 2009,69,86453,2338,17
531561605,AmericaFerrera,America Ferrera,,"hmmm...how do I describe myself in 160 characters?Umm, well, I guess I would say that I'm...what i mean is...I'm the kinda person that...oops, i'm out of space.",Tue Mar 20 19:22:36 +0000 2012,163,77481,1653,487
373416209,SalmanRushdie,Salman Rushdie,,In the immortal words of Popeye the Sailor Man: I yam what I yam and that's all that I yam.,Wed Sep 14 14:58:14 +0000 2011,503,934448,2926,33
342803375,tombrokaw,Tom Brokaw,"New York, NY","Special correspondent, @NBCNews",Tue Jul 26 16:15:00 +0000 2011,29,89151,122,9
22703645,TuckerCarlson,Tucker Carlson,"Washington, DC",Editor-in-Chief of The Daily Caller. Re-tweets are emphatic endorsements.,Wed Mar 04 00:03:12 +0000 2009,114,222142,1354,15
17844280,johnkrasinski,John Krasinski,,Just figured out how to change my bio.,Wed Dec 03 18:42:32 +0000 2008,108,864328,517,5
479722360,CardinalMahony,Cardinal Mahony ,"Los Angeles, California","Cardinal Roger Mahony is the retired Archbishop of Los Angeles, and is now actively working on immigration issues and immigration reform.",Tue Jan 31 17:59:44 +0000 2012,7,8978,131,0
316389142,iamjohnoliver,John Oliver,New York,"Comedian. @LastWeekTonight, @TheDailyShow, The Bugle Podcast (@hellobuglers)",Mon Jun 13 11:25:14 +0000 2011,67,818209,145,2
18753325,NeilDiamond,Neil Diamond,"Los Angeles, CA",This is the official Neil Diamond Twitter page. All Tweets are from Neil Diamond personally.,Thu Jan 08 04:19:20 +0000 2009,0,831690,436,10
47694175,SamFeistCNN,Sam Feist,"Washington, D.C.",CNN Washington Bureau Chief,Tue Jun 16 18:05:40 +0000 2009,206,42297,1505,17
20778387,bittman,Mark Bittman,New Yawk,"Writer, New York Times; author, How to Cook Everything, The VB6 Cookbook, etc. Note: RT is not an endorsement; sarcasm in use.",Fri Feb 13 15:36:07 +0000 2009,103,483106,5980,25
19685167,CherylEIsaac,Cheryl Isaac,Georgia,Nonfiction Writer. Part-time prof. Entrepreneurial & women's rights advocate. Literary brat. Creative weirdo. Book addict. Tweeting about writing @startupwriter,Wed Jan 28 23:57:08 +0000 2009,5953,9512,13100,34
71876190,DannyDeVito,Danny DeVito,Los Angeles,"I'm an actor, director and producer.",Sat Sep 05 19:44:48 +0000 2009,16,3364552,6587,11
229219088,_juliannemoore,Julianne Moore,"New York, New York",,Tue Dec 21 21:00:05 +0000 2010,207,567344,1168,149
18170896,drsanjaygupta,Dr. Sanjay Gupta,"30,000 feet up in the air","Staff Neurosurgeon, Emory Clinic; CNN Chief Medical Correspondent",Tue Dec 16 19:57:49 +0000 2008,176,1949872,3382,147
108171720,lynseyaddario,lynsey addario,,"Lynsey Addario is an American photojournalist. All opinions expressed here are personal. Author of memoir 'It's What I Do', due out by Penguin Press Feb. 2015.",Mon Jan 25 02:45:11 +0000 2010,550,16704,2429,36
496278040,DLidington,David Lidington MP,"Aylesbury, London, Risborough ",MP for Aylesbury and Minister for Europe.    For constituency cases please email david.lidington.mp@parliament.uk RTs imply interest not necessarily agreement,Sat Feb 18 19:58:37 +0000 2012,1386,8644,4408,38
13956662,fravel,M. Taylor Fravel,"Brookline, MA","International relations professor at MIT, studying China's foreign and security policies. Author of Strong Borders, Secure Nation http://t.co/X1o6pFUmtX",Mon Feb 25 19:19:31 +0000 2008,841,8876,13739,250
2484755023,RasmussenPoll,RasmussenPoll,,,Fri May 09 00:58:58 +0000 2014,94,8374,2609,0
155659213,Cristiano,Cristiano Ronaldo,Madrid,This Privacy Policy addresses the collection and use of personal information - http://t.co/Jp6yh1TCXK,Mon Jun 14 19:09:20 +0000 2010,92,33804023,2284,1
574168493,mcgregor_ewan,Ewan McGregor,,,Tue May 08 03:32:18 +0000 2012,119,759994,2809,36
286228371,DCaseGP,David Case,"Boston, USA",@GlobalPost Managing Editor.,Fri Apr 22 15:57:13 +0000 2011,1404,1620,4576,105
80700514,RealTracyMorgan,Tracy Morgan,NYC,This is really Tracy Morgan,Wed Oct 07 22:53:26 +0000 2009,50,3040996,732,2
243840731,dickstevenson,Dick Stevenson,,"Editor, Europe/The New York Times/International NYT",Thu Jan 27 22:55:40 +0000 2011,494,6835,1372,10
171231974,VWOfficial,Vanessa Williams,coast to coast & then some,"Actress, singer, dancer ,proud mom of 4 fab kids & author of YOU HAVE NO IDEA. Bring it!!",Mon Jul 26 21:48:54 +0000 2010,395,274589,4309,189
23653823,ariezrawaldman,Ari Ezra Waldman,"New York, NY","law prof @nylawschool, director @the_IILP, legal editor @tlrd, privacy expert @aboutdotcom, #doctorwho fan, @306090 instructor. former, current, future nerd.",Tue Mar 10 20:48:32 +0000 2009,356,2274,1117,182
15939889,BarbaraBoxer,Barbara Boxer,"California & Washington, DC",Democratic U.S. Senator from California,Fri Aug 22 01:39:19 +0000 2008,473,57763,591,1
19877186,chelseahandler,Chelsea Handler,"Los Angeles, CA","Comedian, TV personality and Author",Sun Feb 01 21:13:36 +0000 2009,40,5701660,4124,55
46484304,ChazBono,Chaz Bono,"West Hollywood, CA","Author, Activist, Public Speaker, Actor. When at play, I love gaming, reading, films, cooking, MMA, and Harry Potter.",Thu Jun 11 20:37:24 +0000 2009,591,136784,3303,7
23006794,LennyKravitz,Lenny Kravitz,Paris,New album Strut available now on Roxie Records / iTunes: http://t.co/AWRHdyF5z8 / 2015 World Tour Dates @ http://t.co/7QqCkWb02i,Fri Mar 06 00:51:27 +0000 2009,1877,4822204,1451,2
33792634,andrewrsorkin,Andrew Ross Sorkin,"New York, New York","New York Times Columnist & CNBC Squawk Box (@SquawkCNBC) Co-Anchor. Author, Too Big To Fail. Founder, @DealBook. Proud father. RTs ≠ endorsements",Tue Apr 21 03:22:08 +0000 2009,1639,480106,2052,143
50567219,DanielBaldwin,DANIEL BALDWIN,Malibu California,I Love The LORD!!!!,Thu Jun 25 06:05:43 +0000 2009,419,19792,12753,57
169686021,kanyewest,KANYE WEST,,,Thu Jul 22 23:00:05 +0000 2010,1,11425952,141,1
21394764,MJGerson,Michael Gerson,"Washington, DC","Syndicated columnist, in Washington Post on Tuesdays and Fridays. Focus on politics, culture, global health, religion, foreign policy.",Fri Feb 20 13:07:34 +0000 2009,184,9552,2521,16
17853760,robcorddry,rob corddry,LA,I am a gentleman,Thu Dec 04 00:04:37 +0000 2008,614,1479358,2682,42
205915163,KateUpton,Kate Upton,unknown ,Everything that drowns me makes me wanna fly,Thu Oct 21 21:56:05 +0000 2010,158,1853592,2499,43
18216752,TomCoburn,Sen. Tom Coburn M.D.,"Washington, DC","Senator from Oklahoma, fighting against wasteful Washington spending",Thu Dec 18 15:32:08 +0000 2008,427,80427,1457,11
190371305,OfficialBPeters,Bernadette Peters,,"Tony Award-winning actress, Broadway Barks co-founder, children's book author, animal lover.",Mon Sep 13 19:51:15 +0000 2010,79,47890,534,49
166739404,EmWatson,Emma Watson,London,"British actress, Goodwill Ambassador for UN Women",Wed Jul 14 22:06:37 +0000 2010,133,16601754,890,527
28208983,gwenstefani,Gwen Stefani,,Vocalist @NoDoubt,Wed Apr 01 22:06:42 +0000 2009,88,1792189,923,46
158314798,Real_Liam_Payne,Liam,UK,99% of the time i have no idea whats going on,Tue Jun 22 10:19:08 +0000 2010,17117,19384296,8845,102
27065876,woodyjohnson4,Woody Johnson,,Owner of the New York Jets,Fri Mar 27 18:37:42 +0000 2009,44,31944,295,22
183063452,bobjcarr,Bob Carr,Sydney Australia,"Former Australian Foreign Minister and former Premier of NSW. Director of the Australia-China Relations Institute at the University of Technology, Sydney.",Thu Aug 26 01:57:54 +0000 2010,151,53505,2053,2
36042554,BritishMonarchy,BritishMonarchy,United Kingdom,"Updates, pictures and videos from Buckingham Palace about the work and activities of The Royal Family and the institution of Monarchy.",Tue Apr 28 11:31:02 +0000 2009,253,942825,19594,34
32985158,chriscolfer,Chris Colfer,Los Angeles,"New York Times Bestselling author, Golden Globe winning actor, Member of 2011 TIME 100, Grammy nominated singer, screenwriter... still mastering motor skills.",Sat Apr 18 19:33:27 +0000 2009,470,2525408,2717,201
91096485,stb5g5,Scott Beauchamp,"Portland, Maine ","writer, The Baffler, The Atlantic, Pacific Standard, Al Jazeera",Thu Nov 19 12:38:59 +0000 2009,1370,918,5844,1394
197821962,RobertGreenhill,Robert Greenhill,All over,"Founder Global-Canada. Previously MD World Economic Forum, President of Canadian International Development Agency. Passionate about Canada and the world.",Sat Oct 02 15:17:07 +0000 2010,129,3760,974,5
24741517,NicoleScherzy,Nicole Scherzinger,All around the world!,"SINGER, Songwriter, Actress, Dancer, Philanthropist. Lover of food, family & music! GOD, Gratitude, Grace. Big Fat Lie is out now!!",Mon Mar 16 18:28:02 +0000 2009,274,5185120,5127,726
1533729637,BetsyMTP,Betsy123,@BFischerMartin,Old handle - please follow at @bfischermartin,Thu Jun 20 11:48:12 +0000 2013,0,46,0,0
25330246,boonepickens,T. Boone Pickens,"Dallas, TX","T. Boone Pickens' official Twitter account, updated by Boone and members of his team. For more Pickens Plan news, follow @PickensPlan.",Thu Mar 19 16:26:26 +0000 2009,355,128948,2072,21
50374439,tomhanks,Tom Hanks,Los Angeles,"I'm that actor in some of the movies you liked and some you didn't. Sometimes I'm in pretty good shape, other times I'm not. Hey, you gotta live, you know?",Wed Jun 24 17:39:05 +0000 2009,25,9436303,625,0
1292570478,Becker_Boris,Boris' Bäcker,,,Sat Mar 23 21:53:33 +0000 2013,0,56,1,0
16812787,DwightHoward,Dwight Howard,"Houston, TX",No matter how far you fall you are never out of the fight.,Thu Oct 16 19:42:00 +0000 2008,7824,5739772,20583,35
44988271,jeremyabbottpcf,Jeremy Abbott,,"4 time US Champion, 2010 & 2014 US Olympian, Team USA Olympic Bronze Medallist, Dreamer, and total goof ball",Fri Jun 05 20:32:58 +0000 2009,411,49104,4986,1779
95956928,axlrose,Axl Rose,Lake of Tranquility Lane,GN'R,Thu Dec 10 18:34:46 +0000 2009,0,869963,139,3
469508411,katebosworth,Kate Bosworth,,"The official twitter page of actress Kate Bosworth. Please sign up for updates on my new movie, 90 Minutes in Heaven, in the URL below.",Fri Jan 20 17:33:55 +0000 2012,226,108391,3787,825
32453930,TigerWoods,Tiger Woods,"Jupiter Island, FL",Official Twitter account of Tiger Woods,Fri Apr 17 15:48:12 +0000 2009,19,4261359,400,2
23134068,TimPawlenty,Tim Pawlenty,,"CEO of FSR, lucky husband of remarkable woman, proud father of 2, MN Wild fan, former Governor of MN.",Fri Mar 06 23:14:03 +0000 2009,6,72573,593,4
471741741,PMOIndia,PMO India ,India ,Office of the Prime Minister of India,Mon Jan 23 06:24:52 +0000 2012,156,5047330,3313,1
16314548,rickungar,rickungar,"New York, New York","Senior Political Contributor at Forbes, On-air  liberal analyst  on Fox News & Fox Business, Stevie, Jay and Cruise's grandpa",Tue Sep 16 18:23:34 +0000 2008,660,4274,4736,24
14790966,DollyParton,Dolly Parton,"Nashville, Tennessee",Blue Smoke available NOW on iTunes! http://t.co/EwJjLhkXKS  http://t.co/O35Itdxp76,Thu May 15 20:00:06 +0000 2008,26,3463202,986,4
80937511,BobNewhart,Bob Newhart,"Los Angeles, CA","Official Twitter Page for Bob Newhart - comedian / actor / all around nice guy
Also on Facebook http://t.co/aRL8i5ZeCG",Thu Oct 08 20:38:08 +0000 2009,74,90940,279,19
19553409,Rasmussen_Poll,Rasmussen Reports,"Asbury Park, NJ",Rasmussen Reports is an independent electronic media company specializing in the collection and publication of public opinion polling information. Since 2003.,Mon Jan 26 19:59:05 +0000 2009,50,255534,11684,0
246481013,HowardStern,Howard Stern,,"King of all Media. Howard 100 and Howard 101 on SiriusXm Satellite Radio.  Howard TV on Demand.  America's Judge, Author, Actor, Lord of Fart Manor.",Wed Feb 02 21:32:55 +0000 2011,118,1605799,2838,5934
20609518,DalaiLama,Dalai Lama,"Dharamsala, India",Welcome to the official twitter page of the Office of His Holiness the 14th Dalai Lama.,Wed Feb 11 18:34:22 +0000 2009,0,10392215,1089,0
48463575,Meryl_Davis,Meryl Davis,DaughterSisterFriendOlympian,Go confidently in the direction of your dreams. Live the life you've imagined Thankyoumom/Puffs/P&G/Kelloggs/Visa/Ralph Lauren/Airweave/AT&T,Thu Jun 18 19:42:16 +0000 2009,180,169282,2372,1757
1393225117,sethmeyers21,saved,,,Tue Apr 30 22:34:48 +0000 2013,0,393,0,0
36169080,BarbraStreisand,Barbra Streisand,,New album PARTNERS available everywhere now! Download at http://t.co/eWmt1nN84g,Tue Apr 28 20:14:43 +0000 2009,101,360585,987,256
24199781,salmanmasood,Salman Masood,Islamabad,"Pakistan Correspondent, The New York Times.      Opinion: Personal",Fri Mar 13 16:29:39 +0000 2009,570,27205,3149,103
44559386,mena13suvari,Mena.,CENTERED,"RESPECT YOURSELF ENOUGH 
TO KNOW YOU DESERVE 
THE VERY BEST.",Thu Jun 04 06:13:48 +0000 2009,324,95905,14471,0
83901492,SenatorBegich,Senator Mark Begich,Alaska / Washington,"United States Senator from Alaska. Retweets, replies & follows ≠ endorsement",Tue Oct 20 18:47:19 +0000 2009,486,21169,2722,27
45168774,john_russell,John Russell,,"Writer, editor, bon vivant.",Sat Jun 06 17:08:27 +0000 2009,283,255,1626,10
92367751,jessicaalba,Jessica Alba,,"Mom of 2, Founder of The Honest Company, amateur chef, terrible speller, loyal friend, hilarious at times... I play make believe for a living",Tue Nov 24 21:17:31 +0000 2009,1222,8013787,5439,465
81783051,artsy,Artsy,"New York, NY",Making the art world accessible to anyone with an internet connection.,Mon Oct 12 06:54:45 +0000 2009,2770,141349,14924,2778
87951215,civsecatstate,CivSec@State,U.S. Department of State,"Office of the Under Secretary of State for Civilian Security, Democracy, and Human Rights Sarah B. Sewall (J) Tweets by the U/S signed -SBS",Fri Nov 06 14:31:39 +0000 2009,470,7910,1557,11
15731751,FredBarnes,Fred Barnes,"Washington, DC","Journalist, newspaper reporter for 20 years, now Executive Editor of The Weekly Standard and Fox News commentator. Married, 4 kids, 8 grandkids. Red Sox fan.",Tue Aug 05 03:24:06 +0000 2008,11782,69727,549,5
84279963,Louis_Tomlinson,Louis Tomlinson,Doncaster,"1/5 of One Direction :) Live life for the moment because everything else is uncertain!    We would be nowhere without our incredible fans, we owe it all to you.",Thu Oct 22 08:58:11 +0000 2009,3508,18713786,5431,24
85436197,JuliaGillard,Julia Gillard,Australia,Official Twitter account of the 27th Prime Minister of Australia. Tweets by Julia are signed JG.,Mon Oct 26 22:35:37 +0000 2009,193447,572718,2812,12
25098482,IMFNews,IMF,"Washington, DC",Breaking news and alerts from the International Monetary Fund.,Wed Mar 18 16:13:51 +0000 2009,359,509344,7007,14
14104027,grantshapps,Grant Shapps MP,"Welwyn Hatfield, Hertfordshire",Welwyn Hatfield MP + Conservative Party Chairman & Minister without Portfolio. Website http://t.co/EEUiKaWD8c,Sat Mar 08 22:27:13 +0000 2008,21126,83814,7326,0
1304615755,McCainBlogette,Meghan McCain,,Follow Meghan McCain @MeghanMcCain on twitter,Tue Mar 26 15:50:17 +0000 2013,10,137,4,0
492399548,ZacEfron,Zac Efron,,Follow Zac and #TeamZE on Facebook at http://t.co/2HDoRDeeq4 and on Instagram at http://t.co/J5sl0H6c3e!,Tue Feb 14 17:36:20 +0000 2012,206,10340392,984,384
2547098690,NWAMatt,NWAMatt,,,Thu Jun 05 01:05:41 +0000 2014,749,1669,2263,0
37917164,billkeller2014,Bill Keller,New York,"Editor-in-chief, The Marshall Project, a non-profit newsroom covering crime and punishment in America @marshallproj",Tue May 05 12:55:47 +0000 2009,244,62278,390,3
34719119,WalterIsaacson,Walter Isaacson,,"CEO of the Aspen Institute. Author of 'The Innovators' and bios of Steve Jobs, Einstein, Franklin, and Kissinger. Former editor of Time & CEO of CNN.",Thu Apr 23 20:27:41 +0000 2009,68,25233,717,17
2533563667,TSTREETER8,Italucre,,,Thu May 29 22:41:22 +0000 2014,955,683,2160,0
262359713,heidiklum,Heidi Klum,,"Model, TV Personality and Entrepreneur",Mon Mar 07 22:19:11 +0000 2011,128,2846756,2909,63
337405519,RichardDreyfuss,Richard Dreyfuss,,"Academy-Award-winning actor, just an American boy at heart.",Mon Jul 18 00:06:39 +0000 2011,256,85986,1286,467
2982270503,GovBeebeMedia,julighreno1975,,,Sat Jan 17 08:11:43 +0000 2015,0,0,1,0
34430522,blakegriffin32,Blake Griffin,Los Angeles,I sold 2 Chainz his second chain,Wed Apr 22 22:51:03 +0000 2009,420,2928607,2602,292
426738834,Guaje7Villa,David Villa,,TW oficial. Jugador del New York City FC,Fri Dec 02 16:43:20 +0000 2011,432,6945004,899,312
394089187,TheJohnZogby,John Zogby,"Utica, NY and Washington, DC","Pollster, speaker, pundit. Represented by the American Program Bureau",Wed Oct 19 15:13:44 +0000 2011,2326,2118,1475,0
49279876,nfergus,Niall Ferguson,On the road,"Historian, writer, broadcaster, and Harvard professor. Latest book is The Great Degeneration (Penguin)",Sun Jun 21 09:41:56 +0000 2009,136,78398,300,5
49140008,DickMorrisTweet,Dick Morris,,OFFICIAL Twitter page of Dick Morris.  Visit  http://t.co/igDC8VeioW for Dick's Political commentary!,Sat Jun 20 22:22:04 +0000 2009,119,187422,6388,3
14258901,StevenHolcomb,Steven Holcomb,"Park City, UT","Olympic Gold & Bronze Medalist and 5-time World Champion Bobsledder, Under Armour Athlete, BMW Test Driver, Advocare Leadership Team.",Sun Mar 30 15:44:56 +0000 2008,12883,19092,3465,1897
583067490,AndrewSmiler,Andrew Irwin-Smiler,"Winston-Salem NC, USA (mostly)","Therapist. Author. Evaluator. Speaker. Book Challenging Casanova, @Goodmenproject columnist. I fight stereotypes about boys & men. #dad #researcher",Thu May 17 17:46:50 +0000 2012,3993,3759,5708,634
34097876,LaurenConrad,Lauren Conrad,"Los Angeles, CA","Designer of Paper Crown, LC Lauren Conrad and XO Eco, Author, Co founder of http://t.co/SfFBQcq4z4",Tue Apr 21 23:54:03 +0000 2009,99,3315823,4225,1112
398092540,realmikefox,Michael J. Fox,,"Michael Fox is a father, husband, actor, writer, activist, and purveyor of fine cheeses.",Tue Oct 25 15:27:01 +0000 2011,109,1288201,546,38
37836873,LILBTHEBASEDGOD,Lil B From The Pack,United States,"Mogul, First Rapper Ever To Write And Publish A Book at 19, Film Score, Composer, Producer,Director/Photo/Branding/Marketing/Historical Online Figure #BASED",Tue May 05 02:41:57 +0000 2009,1156909,1052136,134221,73692
312326409,KateySagal,Katey Sagal,Los Angeles,"Actress, wife, mother.  Currently playing Gemma on FX's Sons of Anarchy",Mon Jun 06 23:17:55 +0000 2011,23,450773,718,459
336116660,JerrySeinfeld,Jerry Seinfeld,"New York, NY",,Fri Jul 15 19:26:31 +0000 2011,74,2740876,1242,3
331861967,dramnabuttar,Dr Amna Buttar,"Pakistan, USA","Medical Doctor, Human rights activist, Former MPA, PK, mom. bhuttoist. Dreams dont die. RT not endorsements.",Fri Jul 08 20:51:20 +0000 2011,1880,8102,6230,159
66561957,ZooeyDeschanel,zooey deschanel,somewhere pretty awesome...,"where do I begin?
http://t.co/h0nhOXXp",Tue Aug 18 01:55:35 +0000 2009,592,6383696,3753,3
30271564,MatthewPerry,matthew perry,Los Angeles,Extremely skilled poet and dancer with a seemingly endless sense of longing. Hi!,Fri Apr 10 17:57:48 +0000 2009,108,993594,1067,4
17399269,Alanis,Alanis Morissette,"Los Angeles, CA",singer/songwriter/activist/human,Sat Nov 15 00:36:36 +0000 2008,155,456543,765,252
258896042,dan_aykroyd,Dan Aykroyd,,"Dan Aykroyd the comedian, actor, screenwriter, musician, UFOlogist and purveyor of fine spirits.",Mon Feb 28 18:55:44 +0000 2011,35,160775,443,4
16832632,MrKRudd,Kevin Rudd,Australia,Former Prime Minister of Australia. Proud father of 3 great kids with my wife Thérèse. Proud grandfather of Josephine. Born and raised in country Queensland.,Fri Oct 17 23:08:00 +0000 2008,414579,1495286,10223,20
17939037,ProfBrianCox,Brian Cox,Manchester,"Writing new book, touring with Infinite Monkey Cage in USA, trying to think about some physics.",Sun Dec 07 09:50:06 +0000 2008,248,1538652,11242,37
1320656142,brett_mcgurk,Brett McGurk,"Washington, D.C.","Ambassador, Deputy Special Presidential Envoy for the Global Coalition to Counter ISIL; Deputy Assistant Secretary for Near Eastern Affairs (Iran and Iraq)",Mon Apr 01 16:23:07 +0000 2013,622,13764,1051,12
47207886,SajadJiyad,Sajad Jiyad سجاد,London,Iraq analyst. Archive of my published articles: http://t.co/mBdB3JtVTn. Usual caveats on RT/favorites/followers/following. سجاد جياد المحمداوي Gmail: sjiyad,Sun Jun 14 23:52:54 +0000 2009,720,17042,12906,796
36412963,QueenRania,Rania Al Abdullah,"Amman, Jordan",A mum and a wife with a really cool day job الملكة رانيا العبدلله - المملكة الأردنية الهاشمية,Wed Apr 29 17:18:31 +0000 2009,214,3583905,1213,0
387168138,CarreOtis,Carré Otis,,"Wife, Mother, Author, Activist, Model",Sat Oct 08 15:51:10 +0000 2011,2291,3698,4056,600
19660388,CarterLibrary,Jimmy Carter Library,"atlanta, GA",The Only Presidential Library in the Southeast,Wed Jan 28 16:33:12 +0000 2009,43,10341,1528,1
13,biz,Biz Stone,"San Francisco, CA","Co-founder of Twitter, Co-founder and CEO of Jelly Industries.",Tue Mar 21 20:51:43 +0000 2006,668,2371648,5908,1876
265220767,therealpduffy,Patrick Duffy,,,Sun Mar 13 06:01:34 +0000 2011,76,46594,2151,20
718939332,USYouthObserver,U.S. Youth Observer,NYC ,"Jackson Dougan is the 2014-2015 US #Youth Observer at the #UN. The program is in partnership w/ @unausa, @StateDept, @usun & @State_IO.",Thu Jul 26 22:56:24 +0000 2012,927,3011,2408,171
24963961,OzzyOsbourne,Ozzy Osbourne,,The Prince of Darkness,Tue Mar 17 21:56:55 +0000 2009,87,4078818,1982,79
27778893,nicolerichie,Nicole Richie,,I invented post-it's,Tue Mar 31 01:16:52 +0000 2009,13433,4736075,3876,19
21080507,natimbruglia,natalie imbruglia,,,Tue Feb 17 11:07:09 +0000 2009,208,115733,728,218
176485832,JenniferGrey,Jennifer Grey,Los Angeles,"Mother, wife, actor, dirty dancer, DWTS champ. Obsessed with food, health and peace of mind.",Mon Aug 09 17:29:43 +0000 2010,148,105097,2942,90
36921540,TimPhillipsAFP,Tim Phillips,"Washington, DC",President at @AFPHQ | Proud Father | Dessert Connoisseur,Fri May 01 10:54:45 +0000 2009,756,2520,495,2
50393960,BillGates,Bill Gates,"Seattle, WA",Sharing things I'm learning through my foundation work and other interests...,Wed Jun 24 18:44:10 +0000 2009,166,20328287,1560,4
351885149,ben_austen,Ben Austen,Chicago,reporter/writer for magazines,Tue Aug 09 21:23:02 +0000 2011,135,788,421,23
107359225,Najib_Mikati,Najib Mikati,Lebanon | لبنـان,"Official Twitter feed for the Former Prime Minister of Lebanon; also, Member of Parliament for Tripoli, North-Lebanon.",Fri Jan 22 09:12:48 +0000 2010,1125,202214,4371,121
204560287,david_steinberg,David Steinberg,,"Comedian, Director, Canadian, Host of 'Inside Comedy' on Showtime",Mon Oct 18 23:54:17 +0000 2010,188,9396,1117,59
247560825,Mariska,Mariska Hargitay,,Actress and advocate. Founder & President of @TheJHF.,Sat Feb 05 02:05:33 +0000 2011,876,582151,3028,980
9916402,FlakPhoto,Andy Adams,"Madison, Wisconsin, USA",Arts • Images • Media • Culture,Sat Nov 03 15:20:57 +0000 2007,15693,42221,36688,3240
62591681,EdwardNorton,Edward Norton,New York,an experiment in progress.,Mon Aug 03 18:58:49 +0000 2009,43,2017730,1134,2
69610339,robbiewilliams,Robbie Williams,,Meet Robbie on his Let Me Entertain You Tour: http://t.co/CbAkcUHNDl,Fri Aug 28 15:08:55 +0000 2009,79,2403772,3611,472
97190495,WHAAsstSecty,Roberta Jacobson,"Washington, DC",Updates from Assistant Secretary of State for Western Hemisphere Affairs Roberta Jacobson,Wed Dec 16 11:35:19 +0000 2009,205,26115,2359,9
259035579,TheRealKinkster,Kinky Friedman,Texas,"Kinky Friedman's Official Site
Texas Commissioner of Agriculture candidate",Tue Mar 01 01:05:56 +0000 2011,916,8584,1257,490
322803070,TheReal_Jlh,Jennifer Love Hewitt,los angeles,twitter whisperer,Thu Jun 23 19:30:36 +0000 2011,98,874018,5469,60
62513246,jk_rowling,J.K. Rowling,Scotland,Author,Mon Aug 03 13:23:45 +0000 2009,119,4258844,545,31
610922415,DorisKGoodwin,Doris Kearns Goodwin,"Concord, MA",Pulitzer Prize-winning author and presidential historian,Sun Jun 17 14:11:34 +0000 2012,250,33835,208,50
133880286,LeoDiCaprio,Leonardo DiCaprio,"Los Angeles, CA",Actor and Environmentalist,Fri Apr 16 22:04:13 +0000 2010,135,12195691,427,1
