created_at,description,favorites,followers,friends,id,location,name,party,screen_name,statuses
Tue Jan 15 19:15:03 +0000 2013,"Official Twitter account of Rep. Cheri Bustos, representing the great people of the 17th District of Illinois in the U.S. House of Representatives",8.0,5959.0,4088.0,1092979962.0,"Washington, DC & Illinois",Rep. Cheri Bustos,dem,RepCheri,853.0
Mon Jan 14 19:53:56 +0000 2013,"Congresswoman Ann Kirkpatrick, Arizona's District One, is a member of the House Agriculture Committee and the Transportation & Infrastructure Committee.",7.0,5006.0,1078.0,1090002997.0,"Flagstaff, AZ",Rep. Ann Kirkpatrick,dem,RepKirkpatrick,1124.0
Mon Jan 14 18:58:43 +0000 2013,Emergency room doctor and public servant. Proudly serving California's 36th Congressional District.,0.0,2524.0,1.0,1089859058.0,,Raul Ruiz ,dem,CongressmanRuiz,191.0
Sat Jan 12 16:24:06 +0000 2013,U.S. Congressman for the 34th District of Texas - Privileged to represent South Texans.,19.0,2666.0,174.0,1083448909.0,"District 34, Texas",US Rep. Filemon Vela,dem,RepFilemonVela,318.0
Fri Jan 11 20:31:03 +0000 2013,"Official twitter feed of U.S. Congresswoman Kyrsten Sinema, serving Arizona's 9th District.",14.0,8576.0,740.0,1080844782.0,,Kyrsten Sinema,dem,RepSinema,4759.0
Fri Jan 11 18:17:11 +0000 2013,Congressman Bill Foster is a scientist and businessman representing the 11th Congressional District of Illinois,3.0,3690.0,1375.0,1080509366.0,"Naperville, IL ",Bill Foster,dem,RepBillFoster,1060.0
Thu Jan 10 16:58:38 +0000 2013,Representative from Florida's 22nd Congressional,15.0,4005.0,361.0,1077121945.0,,Rep. Lois Frankel,dem,RepLoisFrankel,997.0
Wed Jan 09 18:29:44 +0000 2013,"Official Twitter account of United States Senator Tammy Baldwin's office, proudly working for the State of Wisconsin. Tweets from Tammy are signed -TB.",1.0,12844.0,1038.0,1074518754.0,"Washington, D.C.",Sen. Tammy Baldwin,dem,SenatorBaldwin,3230.0
Wed Jan 09 15:49:27 +0000 2013,"Proudly representing Fort Worth-Dallas. Born and reared in the Metroplex. Husband, father and Dallas Cowboys fan. #TX33, #DFW",413.0,4425.0,2716.0,1074129612.0,"Dallas-Fort Worth, Texas",Rep. Marc Veasey,dem,RepVeasey,1185.0
Wed Jan 09 01:00:33 +0000 2013,Proud to represent New York's 18th Congressional District,0.0,3844.0,367.0,1072467470.0,"Cold Spring, NY ",Sean Patrick Maloney,dem,RepSeanMaloney,1364.0
Wed Jan 09 00:52:58 +0000 2013,Formerly represented #TX23. Proudly served on House Armed Services & Agriculture Committees. Sul Ross State & UT Law graduate. I love people - hate politics.,55.0,4354.0,763.0,1072453910.0,,Pete Gallego,dem,RepPeteGallego,2590.0
Tue Jan 08 19:59:14 +0000 2013,Proud to represent the people of Illinois's 10th Congressional District,485.0,3460.0,682.0,1071840474.0,Illinois,Rep. Brad Schneider,dem,RepSchneider,1010.0
Tue Jan 08 14:52:00 +0000 2013,"Congressman for California's North Coast. 
On Facebook at http://t.co/Xvh4af3Qid",4.0,4229.0,713.0,1071102246.0,,Rep. Jared Huffman,dem,RepHuffman,1041.0
Mon Jan 07 14:55:36 +0000 2013,"Proudly representing #WA10 in U.S. Congress. Husband, dad, @GonzagaBulldogs fan & @Seahawks #12thMan. Advocate for veterans, family-wage jobs & economic growth.",93.0,2767.0,664.0,1068499286.0,"South Puget Sound, WA",Denny Heck,dem,RepDennyHeck,1239.0
Mon Jan 07 14:42:39 +0000 2013,"Proud to serve Southern Illinois workers, small businesses, veterans, and middle class families. Fighting for our Southern Illinois values in Washington.",0.0,2445.0,26.0,1068470480.0,Southern IL & D.C. ,Rep. Bill Enyart,dem,RepBillEnyart,387.0
Sat Jan 05 22:57:50 +0000 2013,Aloha and welcome to the official Twitter page of Congresswoman Tulsi Gabbard (HI-02). Account managed by staff. Tulsi tweets signed TG.,158.0,8338.0,721.0,1064206014.0,,Rep. Tulsi Gabbard,dem,TulsiPress,977.0
Fri Jan 04 20:46:03 +0000 2013,"Proudly serving New Mexico's 1st Congressional District. Serving on House Agriculture, Budget and Oversight & Government Reform Committees.",6.0,6241.0,417.0,1061385474.0,"Albuquerque, NM",MichelleLujanGrisham,dem,RepLujanGrisham,1467.0
Fri Jan 04 17:57:48 +0000 2013,"Official Twitter account for Heidi Heitkamp, U.S. Senator for #NorthDakota. Learn more on Facebook: https://t.co/sdBAQYB6b4.
Instagram: http://t.co/o02Q1Pt8AC",134.0,11242.0,422.0,1061029050.0,,Sen. Heidi Heitkamp,dem,SenatorHeitkamp,3340.0
Fri Jan 04 17:36:04 +0000 2013,"Mom, community advocate, and U.S. Representative for Connecticut's 5th Congressional District. This is the official account for my Congressional office.",460.0,4866.0,1019.0,1060984272.0,"Cheshire, CT",Elizabeth Esty,dem,RepEsty,1762.0
Thu Jan 03 22:15:02 +0000 2013,Representing Washington's 6th District in the House of Representatives           FB: https://t.co/byKNKNH1UP,45.0,3924.0,113.0,1058917562.0,,Rep. Derek Kilmer,dem,RepDerekKilmer,646.0
Thu Jan 03 20:29:22 +0000 2013,Honored to serve the people of New Hampshire’s Second District in Congress.,21.0,6508.0,7658.0,1058717720.0,NH's 2nd District,Ann McLane Kuster,dem,RepAnnieKuster,1209.0
Thu Jan 03 18:59:33 +0000 2013,"Official Twitter account for Tammy Duckworth's congressional office. Posts by staff unless signed - TD. For more information, visit",26.0,8048.0,2564.0,1058520120.0,,Tammy Duckworth,dem,RepDuckworth,1004.0
Wed Jan 02 19:33:36 +0000 2013,"Official Twitter account of Congressman Joe Kennedy III, representing Massachusetts' 4th Congressional District.",1.0,13883.0,284.0,1055907624.0,,Rep. Joe Kennedy III,dem,RepJoeKennedy,1583.0
Wed Jan 02 18:11:33 +0000 2013,Proudly serving California's 47th Congressional District. http://t.co/pHmhAyCM6J,0.0,4332.0,2253.0,1055730738.0,"Long Beach, CA",Rep. Alan Lowenthal,dem,RepLowenthal,1186.0
Mon Dec 31 20:28:41 +0000 2012,"Representing NY's 6th Congressional District- Parts of West, Central and Northeast Queens.",190.0,5182.0,599.0,1051127714.0,,Grace Meng,dem,RepGraceMeng,1848.0
Sat Dec 29 15:05:47 +0000 2012,"Honored to represent Michigan's Fifth Congressional District. Born and raised in Flint. Proud husband, father and grandfather.",9.0,9899.0,1009.0,1045110018.0,"Michigan and Washington, D.C.",Rep. Dan Kildee,dem,RepDanKildee,1396.0
Wed Dec 26 14:58:17 +0000 2012,Representing CA's 41st District - Member of the House Veterans' Affairs Committee & House Education and Workforce Committee,15.0,7241.0,1988.0,1037321378.0,"Riverside, CA",Mark Takano,dem,RepMarkTakano,1089.0
Fri Dec 21 21:13:04 +0000 2012,Official Twitter of Congresswoman Gloria Negrete McLeod proudly representing California's 35th District.,81.0,2675.0,236.0,1027156464.0,"Chino, CA",Gloria NegreteMcLeod,dem,RepMcLeod,417.0
Thu Dec 13 17:03:06 +0000 2012,Proudly representing the people of Illinois' 3rd Congressional District. Follow me on Facebook at http://t.co/The2w76j,80.0,2220.0,544.0,1009269193.0,,Rep. Daniel Lipinski,dem,RepLipinski,612.0
Fri Dec 07 14:40:48 +0000 2012,U.S. Congresswoman representing Washington's 1st Congressional district,273.0,4454.0,345.0,995193054.0,,Rep. Suzan DelBene,dem,RepDelBene,1273.0
Sun Nov 25 15:14:27 +0000 2012,Official twitter account of Senator Elizabeth Warren of Massachusetts.,2.0,154431.0,238.0,970207298.0,,Elizabeth Warren,dem,SenWarren,388.0
Fri Nov 16 01:39:54 +0000 2012,"Ami Bera M.D., representing Sacramento County, California #CA7 in the U.S. House of Representatives.",0.0,6049.0,86.0,950783972.0,"Elk Grove, California",Congressman Ami Bera,dem,RepBera,1144.0
Tue Nov 13 21:27:37 +0000 2012,Official Twitter account of the Office of New Hampshire Governor Maggie Hassan. Tweets are by office staff.,0.0,8262.0,527.0,946549322.0,"Concord, NH",Gov. Maggie Hassan,dem,GovernorHassan,1579.0
Sun Nov 11 20:26:01 +0000 2012,East Bay Congressman (CA-15); former @AlamedaCountyDA prosecutor & @DublinPIO Councilmember; alum of @UofMaryland & @DHSGaels; proud uncle of Nolan,610.0,7025.0,3076.0,942156122.0,East Bay & DC ,Rep. Eric Swalwell,dem,RepSwalwell,3558.0
Fri Nov 09 21:29:03 +0000 2012,Representing Florida's 26th Congressional District. Gabriela's Dad. UM Alum.,135.0,2683.0,761.0,937801969.0,"Miami, Florida",Rep. Joe Garcia,dem,RepJoeGarcia,2198.0
Fri Nov 09 20:40:22 +0000 2012,"Official Twitter page for Congressman John K. Delaney, representing Maryland’s Sixth Congressional District in the U.S. House of Representatives.",0.0,3730.0,813.0,937723303.0,Maryland's Sixth District,Rep. John Delaney,dem,RepJohnDelaney,2279.0
Wed Aug 29 12:31:09 +0000 2012,"US House Representative for Illinois' 7th Congressional District.
Serving on the Committee on Ways and Means.
Following/retweeting does not equal endorsement.",3.0,1221.0,284.0,789244177.0,"Chicago, IL",Rep. Danny Davis,dem,RepDannyDavis,199.0
Tue Aug 28 16:37:01 +0000 2012,"U.S. Representative from Maryland's 7th District, dedicated to serving and empowering the people I’m sworn to represent. RT's and Follows are not endorsements.",21.0,9099.0,1032.0,787373558.0,"Baltimore, MD",Elijah E. Cummings,dem,RepCummings,1821.0
Mon Aug 27 20:31:16 +0000 2012,Ranking Member @EnergyCommerce. Representing CA-33. My staff & I giving you the facts about #ClimateChange. Personal tweets signed HAW. Follows ≠ endorsements.,11.0,4545.0,363.0,785414496.0,"Washington DC/Los Angeles, CA",Rep. Henry A. Waxman,dem,WaxmanClimate,794.0
Thu Aug 23 20:05:56 +0000 2012,"Proudly representing Pennsylvania's 17th Congressional District. For more information, please use my official website: http://t.co/hAzCwXG9",4.0,3441.0,1202.0,776664410.0,"Moosic, PA",Matt Cartwright,dem,RepCartwright,1670.0
Tue Jun 19 00:10:53 +0000 2012,Member of Congress from Arizona’s 2nd District.,12.0,4213.0,237.0,612117635.0,"Tucson, AZ",RepRonBarber,dem,RepRonBarber,1923.0
Wed Jun 13 16:08:01 +0000 2012,The official Twitter account of West Virginia Governor Earl Ray Tomblin.,0.0,5780.0,98.0,607332953.0,,Governor Tomblin,dem,GovTomblin,1654.0
Sat May 19 16:41:06 +0000 2012,"Official Campaign Twitter Account of Lacy Clay for Congress. US Rep, Missouri 1st District. R/Ts & links are not endorsements.",19.0,3587.0,1997.0,584912320.0,"St. Louis, MO",Lacy Clay,dem,LacyClayMO1,1122.0
Tue May 15 16:57:51 +0000 2012,Office of Congresswoman Marcy Kaptur - - Serving Ohio's 9th District in the United States Congress,10.0,4075.0,193.0,581141508.0,,Marcy Kaptur,dem,RepMarcyKaptur,701.0
Fri Apr 20 16:30:32 +0000 2012,Honored to represent Oregon's First Congressional District.,0.0,4274.0,862.0,558769636.0,,Suzanne Bonamici,dem,RepBonamici,709.0
Tue Mar 06 20:52:11 +0000 2012,"I am currently serving my seventh term in the United States Congress, representing the residents of Minnesota’s Fourth Congressional District.",39.0,5855.0,769.0,516880804.0,"St. Paul, MN",Betty McCollum,dem,BettyMcCollum04,2464.0
Mon Mar 05 20:13:29 +0000 2012,Third-generation Montana farmer. Proud grandfather. Former school teacher. Montana's senior Senator.,10.0,2719.0,754.0,515822213.0,Montana,Senator Jon Tester,dem,SenatorTester,607.0
Thu Mar 01 16:52:06 +0000 2012,Fighting for the hardworking people of Iowa,0.0,2674.0,531.0,510516465.0,Iowa's 2nd District,Dave Loebsack,dem,daveloebsack,400.0
Wed Feb 08 15:24:01 +0000 2012,Official Twitter feed of Rhode Island’s U.S. Senator Jack Reed.,0.0,12836.0,15.0,486694111.0,"Providence, Rhode Island",Senator Jack Reed,dem,SenJackReed,2504.0
Tue Jan 31 21:30:43 +0000 2012,Proudly representing the 40th District of California,22.0,3508.0,510.0,479872233.0,,Rep. Roybal-Allard,dem,RepRoybalAllard,1264.0
Fri Jan 27 23:06:59 +0000 2012,United States Senator from California. On Facebook at: http://t.co/siExqwIu,0.0,49877.0,128.0,476256944.0,California,Sen Dianne Feinstein,dem,SenFeinstein,1818.0
Wed Jan 18 21:54:44 +0000 2012,Member of Congress proudly representing the 8th  District of New York,93.0,5887.0,609.0,467823431.0,,Hakeem Jeffries,dem,RepJeffries,892.0
Fri Jan 13 19:19:17 +0000 2012,The official Twitter home of Congressman Jared Polis.,108.0,3781.0,843.0,463132556.0,"Boulder, CO",Rep. Jared Polis,dem,RepJaredPolis,1196.0
Thu Jan 12 16:26:40 +0000 2012,U.S. Representative for Rhode Island's First Congressional District.,0.0,2414.0,1977.0,462143773.0,Pawtucket/Washington,Cicilline Office,dem,RepCicilline,630.0
Wed Dec 21 14:18:30 +0000 2011,"Serving the First Congressional District in the United States Congress, representing 87 cities and towns in western and central Massachusetts.",0.0,3578.0,14.0,442824717.0,,RepRichardNeal,dem,RepRichardNeal,558.0
Tue Dec 13 04:02:30 +0000 2011,"News releases, blog posts, new videos, transcripts and other resources from the office of U.S. Senator @ChrisCoons of Delaware.",0.0,3254.0,107.0,435500714.0,Delaware & Washington,Office of Sen. Coons,dem,SenCoonsOffice,2133.0
Fri Dec 09 19:22:25 +0000 2011,Proudly representing the 53rd Congressional District of California. Serves on Armed Services and Ed & Workforce Committees,16.0,3017.0,67.0,432771620.0,,Rep. Susan Davis,dem,RepSusanDavis,766.0
Fri Dec 09 17:17:22 +0000 2011,"The Official Twitter Page of U.S. Congressman G. K. Butterfield, 1st District of North Carolina",29.0,4747.0,325.0,432676344.0,,G. K. Butterfield,dem,GKButterfield,1008.0
Tue Nov 15 22:40:40 +0000 2011,"I grew up in Louisiana and have been proud to serve it for more than 30 years. I am married to Frank Snellings and we have 2 children and a dog, Sugar Belle.",7.0,17636.0,241.0,413466731.0,Louisiana,Senator Landrieu,dem,SenLandrieu,2058.0
Thu Nov 03 13:59:42 +0000 2011,"Born and raised in Arlington, Wash.
Ranking Member, Aviation Subcommittee",21.0,4375.0,1260.0,404132211.0,Washington's 2nd District,Rep. Rick Larsen,dem,RepRickLarsen,2795.0
Thu Oct 13 02:23:25 +0000 2011,Former Congressman Steven Horsford (NV-04),22.0,8316.0,2465.0,389840566.0,,Rep. Steven Horsford,dem,RepHorsford,1629.0
Wed Oct 05 13:52:58 +0000 2011,Proudly representing California's 9th Congressional District. Learn more about my work in Congress at http://t.co/MbFWXH7J,45.0,4650.0,484.0,385429543.0,"Stockton, CA",Jerry McNerney,dem,RepMcNerney,703.0
Tue Oct 04 15:07:38 +0000 2011,"Official Twitter Account for Congressman John Yarmuth, representing the 3rd Congressional District of Kentucky.",0.0,8462.0,254.0,384913290.0,"Louisville, KY",Rep. John Yarmuth,dem,RepJohnYarmuth,1572.0
Tue Sep 27 20:47:50 +0000 2011,"Proud to represent the 7th Congressional District of Alabama
https://t.co/xfWvIZSjrk",208.0,7949.0,2774.0,381152398.0,"Washington, DC",Rep. Terri A. Sewell,dem,RepTerriSewell,1622.0
Mon Aug 29 18:44:47 +0000 2011,"Representing Maryland’s 3rd District. Fighting big money in politics so that we can return to a government of, by and for the people.",12.0,4546.0,580.0,364415553.0,Maryland,Rep. John Sarbanes,dem,RepSarbanes,538.0
Thu Jul 21 19:22:22 +0000 2011,Proudly representing California's 44th District in Congress,144.0,6247.0,920.0,339852137.0,"San Pedro, CA",Janice Hahn,dem,Rep_JaniceHahn,2285.0
Mon Jun 06 16:50:45 +0000 2011,Proudly Representing CA's 38th Congressional District; Chair of Congressional Hispanic Caucus; Ranking Member on House Ethics Committee; Diehard Dodgers Fan.,18.0,6928.0,1169.0,312134473.0,"Lakewood,CA and Washington,DC",Linda T. Sánchez,dem,RepLindaSanchez,1542.0
Fri Jun 03 14:48:36 +0000 2011,The official twitter account of Congressman Stephen F. Lynch. Proudly serving the 8th Congressional District of Massachusetts.,5.0,4914.0,206.0,310310133.0,Washington DC / Boston MA,Rep. Stephen Lynch ,dem,RepStephenLynch,877.0
Thu May 26 14:39:08 +0000 2011,"U.S. Congressman serving Maryland's 2nd District. Ranking Member of House Intelligence Committee. Loves all things Baltimore esp. the Ravens, Orioles and crabs.",42.0,5046.0,1112.0,305620929.0,"Washington, DC",Dutch Ruppersberger,dem,Call_Me_Dutch,1596.0
Wed May 25 20:59:25 +0000 2011,The official twitter account of Rep. Bobby L. Rush.  For official policy please see http://t.co/biKpeeMhCz.  RT does NOT constitute an endorsement.,0.0,4931.0,151.0,305216911.0,D.C./Chicago & SW Suburbs,Bobby L. Rush,dem,RepBobbyRush,571.0
Mon May 23 14:58:06 +0000 2011,Rep. Mike Thompson represents California's 5th Congressional District and chairs the House Gun Violence Prevention Task Force.,0.0,3488.0,277.0,303861808.0,"St. Helena, CA",Mike Thompson,dem,RepThompson,906.0
Wed May 04 20:23:35 +0000 2011,Official account of U.S. Senator Patty Murray (D-WA) | Tweets come from staff unless signed “-PM” by Senator Murray | RT≠endorsement,124.0,31523.0,2171.0,293131808.0,WA & DC,Senator Patty Murray,dem,PattyMurray,6501.0
Wed May 04 15:39:31 +0000 2011,U.S. Representative from California's 24th Congressional District,29.0,7428.0,1918.0,292990703.0,California ,Lois Capps,dem,RepLoisCapps,1890.0
Wed May 04 13:48:56 +0000 2011,"I have served in the U.S. House of Representatives since 1992. My district includes Jacksonville, Gainesville and Orlando.",71.0,6897.0,250.0,292935209.0,Jacksonville,Corrine Brown,dem,RepCorrineBrown,981.0
Wed Apr 06 17:13:53 +0000 2011,Connecticut’s U.S. Senator,106.0,23230.0,801.0,278124059.0,"Connecticut, USA",Richard Blumenthal,dem,SenBlumenthal,4427.0
Thu Mar 17 21:06:21 +0000 2011,"Member of Congress Proudly Representing CA's 19th Congressional District in Silicon Valley's cities of San Jose, Morgan Hill & Gilroy",0.0,5955.0,61.0,267938462.0,,Rep. Zoe Lofgren,dem,RepZoeLofgren,1087.0
Thu Mar 17 17:30:45 +0000 2011,Representing the 2nd Congressional District of Louisiana and the Who Dat Nation.,122.0,6706.0,895.0,267854863.0,,Rep Cedric Richmond,dem,RepRichmond,1458.0
Mon Feb 28 19:06:50 +0000 2011,"New York's 12th Congressional District - Manhattan, Brooklyn & Queens",50.0,8984.0,3300.0,258900199.0,New York City,Carolyn  B. Maloney,dem,RepMaloney,1345.0
Mon Feb 14 20:20:20 +0000 2011,Representing the 4th Congressional District in Oregon,1.0,8826.0,741.0,252249233.0,,Rep Peter DeFazio,dem,RepPeterDeFazio,618.0
Thu Feb 10 16:08:15 +0000 2011,U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for breaking news and updates from my staff.,9.0,33683.0,299.0,250188760.0,"Oregon & Washington, DC",Ron Wyden,dem,RonWyden,1934.0
Wed Feb 09 19:46:42 +0000 2011,U.S. Senator for Delaware | Ranking Member of @SenateHSGAC,44.0,13933.0,494.0,249787913.0,Delaware,Senator Tom Carper,dem,SenatorCarper,3402.0
Wed Feb 09 00:23:10 +0000 2011,"Proudly representing Georgia's 2nd Congressional District.
Ranking Member of MilCon/VA Approps Subcommittee 
http://t.co/jORrdOYPnj",13.0,6899.0,624.0,249410485.0,Georgia 2nd CD & Washington DC,"Sanford Bishop, Jr.",dem,SanfordBishop,1054.0
Tue Feb 08 21:36:03 +0000 2011,Representing California's 18th Congressional District--the heart of Silicon Valley. Ranking Member of the Communications and Technology Subcommittee.,0.0,8740.0,702.0,249348006.0,"Palo Alto, CA",Rep. Anna G. Eshoo,dem,RepAnnaEshoo,1044.0
Mon Feb 07 16:28:28 +0000 2011,"Hi! I'm Congresswoman Barbara Lee, and I proudly represent California's 13th Congressional District in the US House of Representatives.",323.0,20600.0,806.0,248735463.0,"Washington, DC and Oakland, CA",Rep. Barbara Lee,dem,RepBarbaraLee,2648.0
Fri Feb 04 15:50:42 +0000 2011,Serving the people of Illinois. U.S. Senate Democratic Whip. Follows/RTs do not equal an endorsement.,115.0,52040.0,1605.0,247334603.0,,Senator Dick Durbin,dem,SenatorDurbin,3681.0
Mon Jan 31 18:42:23 +0000 2011,Costa represents California's 16th District. He serves on the Agriculture & Natural Resources Committees. This account is for official use only.,14.0,3338.0,438.0,245451804.0,,Rep. Jim Costa,dem,RepJimCosta,857.0
Fri Jan 28 21:37:51 +0000 2011,U.S. Senator from South Dakota.,0.0,12337.0,52.0,244243985.0,,Senator Tim Johnson,dem,SenJohnsonSD,1365.0
Wed Jan 26 17:50:34 +0000 2011,"Official Twitter account of Illinois Governor Pat Quinn.

http://t.co/HSnnAqYuZO",211.0,20392.0,684.0,243271477.0,Illinois,Governor Pat Quinn,dem,GovernorQuinn,2068.0
Tue Jan 25 20:57:25 +0000 2011,"Proudly representing the families of the Massachusetts 3rd District.

More info at: http://t.co/mp6QlRchln",43.0,7822.0,1148.0,242892689.0,,Niki Tsongas,dem,nikiinthehouse,3285.0
Tue Jan 25 18:20:07 +0000 2011,,25.0,26881.0,76.0,242836537.0,"Washington, DC",Sen. Patrick Leahy,dem,SenatorLeahy,4530.0
Tue Jan 25 01:52:03 +0000 2011,"U.S. Senator from #RhodeIsland, the Ocean State. Follows, RTs ≠ endorsement, but I look forward to listening to you.",7.0,20631.0,1372.0,242555999.0,Rhode Island,Sheldon Whitehouse,dem,SenWhitehouse,2062.0
Mon Jan 24 19:18:36 +0000 2011,"Official Twitter account for Congressman Jim McGovern, of Massachusetts' 2nd Congressional District.",2.0,12242.0,504.0,242426145.0,Massachusetts,Rep. Jim McGovern,dem,RepMcGovern,2286.0
Thu Jan 20 20:14:21 +0000 2011,U.S. Representative proudly serving New York's 9th Congressional district. RT ≠ endorsement.,869.0,9589.0,4343.0,240812994.0,"Brooklyn, NY",Yvette D. Clarke,dem,YvetteClarke,4178.0
Tue Jan 18 20:25:36 +0000 2011,"Representing California's 37th District, which includes Los Angeles, Hollywood, and Culver City. http://t.co/GIhGdxEhqh",98.0,21286.0,15212.0,239949176.0,Los Angeles & Washington,Congressmember Bass,dem,RepKarenBass,2007.0
Tue Jan 18 18:13:06 +0000 2011,Proudly representing the 15th Congressional District of Texas,38.0,6730.0,457.0,239905257.0,,Rep. Rubén Hinojosa,dem,USRepRHinojosa,1422.0
Thu Jan 13 15:58:13 +0000 2011,Official Twitter page for U.S. Representative John Carney (D-DE). http://t.co/tdz4voj10e,47.0,7834.0,1082.0,237770636.0,"Delaware and Washington, D.C.",Rep. John Carney,dem,JohnCarneyDE,1333.0
Mon Jan 10 19:17:36 +0000 2011,U.S. Senator proudly representing the state of Michigan.,0.0,7457.0,346.0,236511574.0,,Senator Gary Peters,dem,SenGaryPeters,1431.0
Sat Jan 08 01:13:45 +0000 2011,Proudly Representing Hawaii's First Congressional District,2.0,6506.0,808.0,235373000.0,"Washington, D.C.",Colleen Hanabusa,dem,RepHanabusa,1048.0
Wed Jan 05 14:13:33 +0000 2011,"I proudly serve the people of West Virginia. Please do not hesitate to contact me to share your commonsense ideas, concerns or if you need assistance.",60.0,27435.0,624.0,234374703.0,,Senator Joe Manchin,dem,Sen_JoeManchin,2484.0
Tue Jan 04 23:13:19 +0000 2011,Official account of the Office of Connecticut Governor Dannel P. Malloy. Tweets are from office staff.,28.0,44963.0,757.0,234141596.0,"Hartford, CT",Governor Dan Malloy,dem,GovMalloyOffice,7714.0
Tue Jan 04 17:08:09 +0000 2011,Congresswoman from the 24th District of Florida; former elementary school principal and school board member; grandmother of four beautiful grandkids,8.0,8955.0,2706.0,234014087.0,Washington DC,Frederica Wilson,dem,RepWilson,4439.0
Sat Jan 01 23:58:47 +0000 2011,Welcome to the official Twitter page of Congressman Bill Keating!,3.0,5086.0,582.0,232992031.0,"Bourne, Ma",Bill Keating,dem,USRepKeating,807.0
Thu Dec 30 17:54:04 +0000 2010,Official Twitter account for the Governor of New York State. Social Media Use Policy: http://t.co/Oazy5b89ii,1048.0,144758.0,471.0,232268199.0,New York,Andrew Cuomo,dem,NYGovCuomo,12729.0
Wed Dec 29 17:02:05 +0000 2010,81st Governor of Vermont. #vtforward,7.0,13026.0,1430.0,231854033.0,"Montpelier, VT",Peter Shumlin,dem,GovPeterShumlin,6550.0
Tue Dec 28 18:41:02 +0000 2010,Serving Texas Congressional District 20 in the U.S. House of Representatives,344.0,25314.0,621.0,231510077.0,"San Antonio, Texas",Joaquin Castro ,dem,JoaquinCastrotx,4068.0
Wed Dec 15 21:49:24 +0000 2010,Proud to represent New York's 21st Congressional District.,77.0,4587.0,879.0,227088228.0,"Plattsburgh, NY",Bill Owens,dem,BillOwensNY,1928.0
Wed Dec 08 16:29:29 +0000 2010,U.S. Senator for Colorado,13.0,20410.0,84.0,224285242.0,Colorado,Michael F. Bennet,dem,SenBennetCO,947.0
Wed Dec 01 16:36:35 +0000 2010,Official account of Congresswoman Nita Lowey | Senior Democrat on House Appropriations Committee (@AppropsDems) | RTs and follows not endorsements.,0.0,9164.0,820.0,221792092.0,"New York and Washington, D.C.",Nita Lowey,dem,NitaLowey,1178.0
Fri Nov 19 20:48:50 +0000 2010,"I'm grateful for the privilege to represent Southeastern NC in the U.S Congress. My wife, Dee, & I live in Lumberton & are blessed with two sons, Josh & Stephen",39.0,5228.0,145.0,217547360.0,,Rep. Mike McIntyre,dem,RepMikeMcIntyre,1445.0
Tue Nov 16 22:24:01 +0000 2010,U.S. Senator Joe Donnelly's communications staff,3.0,14483.0,283.0,216503958.0,,Senator Joe Donnelly,dem,SenDonnelly,1930.0
Tue Nov 16 21:08:36 +0000 2010,"Check here for updates from the Office of Governor Mark Dayton, Minnesota's 40th Governor.",0.0,34174.0,5579.0,216481299.0,"Saint Paul, MN",Governor Mark Dayton,dem,GovMarkDayton,2876.0
Mon Nov 01 20:20:17 +0000 2010,Serving the 28th District of Texas in U.S. House of Representatives,215.0,9117.0,1907.0,210926192.0,"Laredo, Texas / Washington DC",Rep. Henry Cuellar,dem,RepCuellar,2923.0
Wed Sep 22 21:24:46 +0000 2010,"Tweets from the Office of Congressman Pete Visclosky, proudly representing the people of Indiana's First Congressional District. Policy: http://t.co/Wi81U7L5zE",8.0,4460.0,856.0,193872188.0,"Northwest, IN - Washington, DC",Rep. Pete Visclosky,dem,RepVisclosky,1307.0
Wed Sep 22 15:18:17 +0000 2010,"Official Twitter account for Judy Chu, Representing California's 27th District in the U.S. House of Representatives.",11.0,10700.0,849.0,193732179.0,"Pasadena, CA",Judy Chu,dem,RepJudyChu,1721.0
Tue Sep 07 18:50:22 +0000 2010,"Rep. Clyburn is the Assistant Democratic Leader, the number three Democrat in the House of Representatives. He represents South Carolina's 6th District.",22.0,25647.0,1043.0,188019606.0,"Washington, DC",James E. Clyburn,dem,Clyburn,1115.0
Tue Jul 27 18:38:20 +0000 2010,Official twitter profile for the press office of Senator Bob Casey.,46.0,22655.0,412.0,171598736.0,,Senator Bob Casey,dem,SenBobCasey,1793.0
Fri Jul 23 23:50:04 +0000 2010,Working hard for working families from San Antonio to Austin.,0.0,1300.0,111.0,170111219.0,Texas,Rep. Lloyd Doggett,dem,LloydDoggettTX,406.0
Tue Jul 20 14:10:32 +0000 2010,"Representing Georgia's 13th Congressional District including Cobb, Douglas, Fayette, Fulton, Clayton, and Henry Counties.",1067.0,7083.0,905.0,168673083.0,Georgia,David Scott,dem,repdavidscott,1743.0
Mon Jul 19 14:25:48 +0000 2010,"Representing TX 30th Congressional District; Ranking Member of the House Committee on Science, Space and Technology; 1st Registered Nurse in Congress",924.0,10836.0,2021.0,168502762.0,"Dallas, Texas",US Rep E.B.Johnson,dem,RepEBJ,5628.0
Thu Jul 08 18:18:20 +0000 2010,Represents New York's 7th Congressional District in the U.S. House of Representatives.  Top Democrat on House Small Business Committee.,31.0,6937.0,3020.0,164369297.0,NYC and DC,Rep. Nydia Velazquez,dem,NydiaVelazquez,235.0
